target,layer,process,gas,gas_pair,unit,target_transform,split_type,split_name,descriptor_family,model,n_train,n_test,n_numeric,n_categorical,params,elapsed_s,status,error,r2,mae,rmse,spearman,pearson,bias
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geometry_only,ridge,204751,51188,6,0,"{""alpha"": 24.658329458549105}",0.65,ok,,0.4325676518761431,0.9041897875149302,1.2148667209169175,0.7017329100449974,0.657730013806893,0.007865754543893412
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geometry_only,rf,204751,51188,6,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",4.917,ok,,0.6859126037803713,0.6406340683053856,0.9038510043732951,0.8508298682834091,0.8288464535404074,0.01042432512293126
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geometry_only,lgbm,204751,51188,6,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",4.77,ok,,0.6738049337973587,0.6543454146171095,0.9211074274114074,0.844716923447343,0.820933211331758,0.006875032439487907
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,enriched_interpretable,ridge,204751,51188,29,0,"{""alpha"": 0.008632008168602538}",1.358,ok,,0.5173632128642314,0.8209610272512976,1.120422446692276,0.7603840461609147,0.7192912398170372,0.005035835687255109
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,enriched_interpretable,rf,204751,51188,29,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",14.473,ok,,0.7230973166399064,0.5946695292621896,0.8486628129368583,0.8717630288291792,0.8513994060912731,0.010213005049820114
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,enriched_interpretable,lgbm,204751,51188,29,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",6.77,ok,,0.7269879836845146,0.5888042333246767,0.8426795827431849,0.8741158232077614,0.8528250789301909,0.003312927921707552
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,topology_only,ridge,204751,51188,0,1,"{""alpha"": 0.1767016940294795}",0.948,ok,,0.35481241020167376,0.9767164782495674,1.2954319165187633,0.6264298627215603,0.5957452299551877,0.011541191840244111
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,topology_only,rf,204751,51188,0,1,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",38.573,ok,,0.3502416442267495,0.980964969384343,1.3000124961182327,0.6232311419683055,0.5918670721340054,0.010842440993310224
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,topology_only,lgbm,204751,51188,0,1,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",1.552,ok,,0.3522493154980204,0.9781269744332943,1.2980025050352089,0.6251905340608066,0.5935841333105324,0.012024635890384449
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geometry_plus_topology,ridge,204751,51188,29,1,"{""alpha"": 0.002231010801867922}",1.902,ok,,0.5864552793993063,0.7529897988060265,1.0371291258068185,0.8092276209642666,0.7658215987244044,0.007962816597485893
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geometry_plus_topology,rf,204751,51188,29,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",106.881,ok,,0.7724056911551624,0.5325703654735142,0.7694001901999584,0.8957114819469134,0.879480800652998,0.007925080883254809
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geometry_plus_topology,lgbm,204751,51188,29,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",7.345,ok,,0.7778338653396507,0.531291359840996,0.7601696387480594,0.8996614633866977,0.8821250358922805,0.005112322992408696
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,rac_only,ridge,204751,51188,146,0,"{""alpha"": 0.008632008168602538}",5.63,ok,,0.5718937824117456,0.793928448889903,1.0552305548687126,0.7795160992095355,0.7563515883266614,0.006278073974604392
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,rac_only,rf,204751,51188,146,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",104.149,ok,,0.7676327970040591,0.5547836736824142,0.777425900789292,0.8803356010066236,0.8768210557085413,0.008955731993567221
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,rac_only,lgbm,204751,51188,146,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",26.053,ok,,0.776422662984623,0.5435739179016326,0.762580120974246,0.8859644797817636,0.881301432779208,0.005530880229965368
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geo_plus_rac,ridge,204751,51188,175,0,"{""alpha"": 0.002231010801867922}",6.88,ok,,0.7690937161090772,0.5667620085378879,0.7749781647752347,0.9023600287306077,0.8770257774057068,0.006412383551532771
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geo_plus_rac,rf,204751,51188,175,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",132.143,ok,,0.8910738479710525,0.37602454297485155,0.5322769641842818,0.949835832336765,0.9449869805433079,0.007046410533529517
landfill_CO2_3.2bar,A_raw_uptake,landfill_gas_vpsa,CO2,,mmol/g,none,random,random_seed_43,geo_plus_rac,lgbm,204751,51188,175,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",35.402,ok,,0.9185143358327221,0.3280335259564979,0.4603754911374014,0.9616127114649685,0.9584333431978208,0.0033635935766196815
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geometry_only,ridge,204751,51188,6,0,"{""alpha"": 157.41890047456639}",0.636,ok,,0.3448711498114324,0.004233921592886321,0.006069734534541206,0.6585974060334554,0.5872899894201586,1.3348559442831441e-05
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geometry_only,rf,204751,51188,6,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",5.021,ok,,0.7036105141739879,0.002679941000060039,0.004082608461659686,0.8358146208255532,0.839152404165854,5.47171193642671e-05
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geometry_only,lgbm,204751,51188,6,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",4.743,ok,,0.6927967512764792,0.002756286147909837,0.004156418189624385,0.8253478359250596,0.832360134563406,3.7596437575539995e-05
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,enriched_interpretable,ridge,204751,51188,29,0,"{""alpha"": 0.008632008168602538}",1.358,ok,,0.48940519203934985,0.0037060952435430316,0.005358516000444999,0.7293610059043423,0.6995861475495556,4.753808626475695e-06
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,enriched_interpretable,rf,204751,51188,29,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",14.964,ok,,0.7546273968159211,0.0024406785928518912,0.003714662571303038,0.8571918569551142,0.8693028296704072,5.1945259530740674e-05
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,enriched_interpretable,lgbm,204751,51188,29,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",6.518,ok,,0.7537202599888497,0.002473847587848879,0.0037215227473908277,0.8526744762093305,0.8682300105222237,2.5483137494484375e-05
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,topology_only,ridge,204751,51188,0,1,"{""alpha"": 0.1767016940294795}",0.991,ok,,0.5117542454686659,0.003731933379160853,0.005239931052132527,0.6853264272733168,0.715383802296587,2.0496955993818675e-05
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,topology_only,rf,204751,51188,0,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",74.296,ok,,0.509497155262114,0.0037429284533498333,0.005252028812149646,0.6832077407479654,0.713807270255251,1.8742326915113186e-05
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,topology_only,lgbm,204751,51188,0,1,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",1.543,ok,,0.510427072871537,0.0037370324647803023,0.005247047932698608,0.6844053603875145,0.714457477215944,2.157033055565517e-05
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geometry_plus_topology,ridge,204751,51188,29,1,"{""alpha"": 0.1767016940294795}",1.842,ok,,0.6429227577759293,0.003099921271751787,0.004481128735628013,0.7967577723036977,0.8018274791790303,1.592049131727398e-05
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geometry_plus_topology,rf,204751,51188,29,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",99.761,ok,,0.8275098051416567,0.002073356232206942,0.0031145014764306367,0.8851581550767715,0.9099456288475722,4.2622357020510065e-05
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geometry_plus_topology,lgbm,204751,51188,29,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",7.136,ok,,0.8224763623523706,0.002125754940244255,0.003159616906036152,0.8843500021376508,0.9069826174578163,2.050445205191063e-05
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,rac_only,ridge,204751,51188,146,0,"{""alpha"": 3.907967156822881}",5.727,ok,,0.6414841149106343,0.0031722208407517247,0.004490146761399289,0.7969476031791476,0.8009382699352333,-5.402902637370886e-06
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,rac_only,rf,204751,51188,146,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",102.498,ok,,0.8271805963026557,0.002088883641208054,0.003117472174733198,0.8920551217370056,0.9097651187469903,1.6109647329706444e-05
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,rac_only,lgbm,204751,51188,146,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",25.751,ok,,0.8259494972747793,0.0020951116478408706,0.0031285563069466745,0.8935279732220068,0.9088869549582679,-2.764292826381621e-06
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geo_plus_rac,ridge,204751,51188,175,0,"{""alpha"": 0.1767016940294795}",6.99,ok,,0.7788961266596821,0.002488082332739073,0.003526180261358973,0.8769238996673232,0.8825594108405561,-8.358243775676927e-06
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geo_plus_rac,rf,204751,51188,175,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",133.627,ok,,0.9081622862379771,0.0015084579833592052,0.002272567892504285,0.940140278923885,0.9534838439409936,1.7269882214246453e-05
landfill_CH4_0.01bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geo_plus_rac,lgbm,204751,51188,175,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",36.488,ok,,0.9335607689082588,0.001306546859152829,0.001932941157789182,0.9546442665343381,0.966250992619447,-1.1882437812907036e-05
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geometry_only,ridge,204751,51188,6,0,"{""alpha"": 4.0428727350273315}",0.65,ok,,0.4505628883408723,0.24784025213078012,0.3155025209170758,0.6245796520279397,0.671322239410816,0.002394916218896887
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geometry_only,rf,204751,51188,6,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",4.957,ok,,0.7417796281656165,0.16051543142537847,0.21629131922890643,0.8315496464658034,0.8615846149821298,0.0016824877505934028
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geometry_only,lgbm,204751,51188,6,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",4.658,ok,,0.7376032188419188,0.1621651803974555,0.218033431558479,0.8290539056360074,0.8588476214052962,0.00041450175362156783
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,enriched_interpretable,ridge,204751,51188,29,0,"{""alpha"": 0.1767016940294795}",1.357,ok,,0.5969655583748146,0.20861690265609859,0.27021840041889417,0.7294205540656182,0.7726475695005561,0.0009369811966026032
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,enriched_interpretable,rf,204751,51188,29,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",14.745,ok,,0.7676818950833629,0.1517006936445935,0.2051565403023506,0.8510915303729462,0.876595991750737,0.001623149861853235
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,enriched_interpretable,lgbm,204751,51188,29,0,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",6.983,ok,,0.776278204848144,0.1492622393345203,0.20132512906954986,0.8584321607141262,0.8811051247166051,0.0005209633414574151
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,topology_only,ridge,204751,51188,0,1,"{""alpha"": 0.1767016940294795}",0.967,ok,,0.1496994466988696,0.2988155004305094,0.3924913313801874,0.3839815210865305,0.3870548341543511,0.002700505770821428
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,topology_only,rf,204751,51188,0,1,"{""n_estimators"": 100, ""max_depth"": 18, ""min_samples_leaf"": 8, ""max_features"": 1.0}",62.161,ok,,0.13740799898094913,0.30120790780708917,0.3953179656076185,0.37900222479699747,0.37076539007389653,0.002879152703151943
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,topology_only,lgbm,204751,51188,0,1,"{""objective"": ""regression"", ""n_estimators"": 300, ""learning_rate"": 0.03, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 100, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 0.1, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",1.597,ok,,0.1467351165431291,0.29942903573182555,0.39317489063390426,0.3833452249479484,0.3831745167203282,0.002761504613231914
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geometry_plus_topology,ridge,204751,51188,29,1,"{""alpha"": 0.1767016940294795}",2.076,ok,,0.6478804225759263,0.19549718152212528,0.25257416415687306,0.774767452141689,0.8049175445323945,0.0013075222611016793
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geometry_plus_topology,rf,204751,51188,29,1,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",92.327,ok,,0.8079557935447683,0.13803776356262745,0.18652817601684235,0.8786594471263129,0.8991474624581002,0.001163343183790816
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,geometry_plus_topology,lgbm,204751,51188,29,1,"{""objective"": ""regression"", ""n_estimators"": 800, ""learning_rate"": 0.08, ""num_leaves"": 63, ""max_depth"": 10, ""min_child_samples"": 200, ""subsample"": 1.0, ""colsample_bytree"": 0.8, ""reg_lambda"": 5.0, ""random_state"": 42, ""n_jobs"": 11, ""verbosity"": -1}",7.461,ok,,0.813041238035691,0.1364451457762137,0.18404191782159546,0.8828928438109662,0.9017343829567639,0.0003602917621554185
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,rac_only,ridge,204751,51188,146,0,"{""alpha"": 0.1767016940294795}",5.618,ok,,0.48611671852129135,0.21977187946306795,0.3051237988700263,0.7292965391451081,0.6973435299566527,0.001401935234767112
landfill_CH4_4.4bar,A_raw_uptake,landfill_gas_vpsa,CH4,,mmol/g,none,random,random_seed_43,rac_only,rf,204751,51188,146,0,"{""n_estimators"": 200, ""max_depth"": 18, ""min_samples_leaf"": 4, ""max_features"": 0.5}",102.906,ok,,0.6952717482392836,0.16308969897692938,0.2349633894843247,0.8390135281688496,0.8355816741547508,0.002548035381563952
