layer,process,model,descriptor_family,r2_random_mean,r2_random_std,r2_ood_mean,r2_ood_std,r2_gap_mean,r2_gap_std,n_targets
B_working_capacity,post_combustion_vsa,ridge,geometry_plus_topology,0.6217012984410903,,0.16822947967901009,,0.45347181876208026,,1
B_working_capacity,post_combustion_vsa,ridge,rac_only,0.5103200033706571,,-0.8592207540814898,,1.369540757452147,,1
B_working_capacity,post_combustion_vsa,ridge,topology_only,0.40437611777459315,,-0.3104573290464576,,0.7148334468210508,,1
B_working_capacity,pre_combustion_psa,lgbm,enriched_interpretable,0.9467656451999655,,0.8370157001283279,,0.1097499450716376,,1
B_working_capacity,pre_combustion_psa,lgbm,geo_plus_rac,0.9815421436418931,,0.9105375226830754,,0.07100462095881765,,1
B_working_capacity,pre_combustion_psa,lgbm,geometry_only,0.9353921731682008,,0.8230982082861381,,0.11229396488206267,,1
B_working_capacity,pre_combustion_psa,lgbm,geometry_plus_topology,0.9523994360834727,,0.8214623402363862,,0.13093709584708646,,1
B_working_capacity,pre_combustion_psa,lgbm,rac_only,0.7536117142595986,,-0.43078399805990997,,1.1843957123195086,,1
B_working_capacity,pre_combustion_psa,lgbm,topology_only,0.28741645992226306,,-0.5493794983651645,,0.8367959582874276,,1
B_working_capacity,pre_combustion_psa,rf,enriched_interpretable,0.9444025759531844,,0.8446871545439617,,0.09971542140922274,,1
B_working_capacity,pre_combustion_psa,rf,geo_plus_rac,0.9722294030045144,,0.8847749617546776,,0.08745444124983681,,1
B_working_capacity,pre_combustion_psa,rf,geometry_only,0.9374875184753908,,0.8354982669356572,,0.1019892515397336,,1
B_working_capacity,pre_combustion_psa,rf,geometry_plus_topology,0.9478397099687604,,0.8557535471003277,,0.09208616286843274,,1
B_working_capacity,pre_combustion_psa,rf,rac_only,0.7301408678536965,,-0.4205494460846251,,1.1506903139383216,,1
B_working_capacity,pre_combustion_psa,rf,topology_only,0.28016711341501865,,-0.2639640630480253,,0.5441311764630439,,1
B_working_capacity,pre_combustion_psa,ridge,enriched_interpretable,0.8501359094299679,,0.6891392961667258,,0.1609966132632421,,1
B_working_capacity,pre_combustion_psa,ridge,geo_plus_rac,0.884220235881876,,0.6734600454160824,,0.21076019046579364,,1
B_working_capacity,pre_combustion_psa,ridge,geometry_only,0.736664613754861,,0.4989017845258439,,0.23776282922901715,,1
B_working_capacity,pre_combustion_psa,ridge,geometry_plus_topology,0.856178656751825,,0.5882041013170822,,0.2679745554347428,,1
B_working_capacity,pre_combustion_psa,ridge,rac_only,0.46126518016631257,,-0.9847758837866818,,1.4460410639529944,,1
B_working_capacity,pre_combustion_psa,ridge,topology_only,0.2902181165224666,,-0.473280228814205,,0.7634983453366716,,1
C_direct_log_selectivity,landfill_gas_vpsa,lgbm,enriched_interpretable,0.7276148769704209,,0.5212324860828655,,0.2063823908875554,,1
